City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Talcahuano,CL,2022-05-12 01:41:28,-36.7167,-73.1167,54.18,73,100,2.1
297,Sao Jose Da Coroa Grande,BR,2022-05-12 01:42:27,-8.8978,-35.1478,76.41,84,10,4.88
298,Kapuskasing,CA,2022-05-12 01:42:28,49.4169,-82.4331,68.09,42,75,4.61
299,Quevedo,EC,2022-05-12 01:42:29,-1.0333,-79.45,76.39,86,98,1.97
300,Kashiwazaki,JP,2022-05-12 01:42:30,37.3667,138.55,78.89,56,99,6.91
301,Palauig,PH,2022-05-12 01:42:30,15.435,119.9045,87.82,61,46,7.54
302,Goderich,CA,2022-05-12 01:42:31,43.7501,-81.7165,66.52,55,50,2.3
303,Rafaela,AR,2022-05-12 01:42:32,-31.2503,-61.4867,58.98,62,7,7.05
304,San Cristobal,VE,2022-05-12 01:42:33,7.7669,-72.225,69.98,95,91,3.42
305,Santa Maria,BR,2022-05-12 01:42:34,-29.6842,-53.8069,54.7,88,20,4.61
306,Deputatskiy,RU,2022-05-12 01:42:34,69.3,139.9,29.35,86,88,9.91
307,Merced,US,2022-05-12 01:42:35,37.1666,-120.7516,73.74,20,0,11.86
308,La Roda,ES,2022-05-12 01:42:36,39.2167,-2.15,59.9,56,100,10.6
309,Conde,BR,2022-05-12 01:42:37,-7.2597,-34.9075,76.46,94,0,4.61
310,Ponta Delgada,PT,2022-05-12 01:42:38,37.7333,-25.6667,59.72,67,20,12.66
311,Toora-Khem,RU,2022-05-12 01:42:38,52.4675,96.11,44.26,31,0,4.54
312,Saurimo,AO,2022-05-12 01:42:39,-9.6608,20.3916,69.93,55,100,4.54
313,Little Current,CA,2022-05-12 01:42:40,45.9793,-81.9248,61.41,76,100,5.59
314,Oxbow,CA,2022-05-12 01:42:41,49.2333,-102.1676,49.64,84,100,8.3
315,Dingle,PH,2022-05-12 01:42:42,10.9995,122.6711,87.84,64,55,10.25
316,Moose Factory,CA,2022-05-12 01:42:42,51.2585,-80.6094,69.78,26,0,4.61
317,Beinamar,TD,2022-05-12 01:42:43,8.6698,15.3813,80.04,64,100,4.7
318,Pangnirtung,CA,2022-05-12 01:43:44,66.1451,-65.7125,12.27,84,43,7.63
319,Songjianghe,CN,2022-05-12 01:43:45,42.1859,127.479,55.6,29,100,7.36
320,Mehamn,NO,2022-05-12 01:43:46,71.0357,27.8492,39.11,99,100,11.1
321,Westport,US,2022-05-12 01:40:45,41.1415,-73.3579,66.27,69,75,4.61
322,Plettenberg Bay,ZA,2022-05-12 01:43:47,-34.0527,23.3716,55.45,81,0,2.51
323,Egvekinot,RU,2022-05-12 01:43:48,66.3167,-179.1667,29.86,100,100,8.08
324,Thompson,CA,2022-05-12 01:43:49,55.7435,-97.8558,55.56,44,40,10.36
325,Moerai,PF,2022-05-12 01:43:50,-22.4333,-151.3333,80.4,76,40,14.32
326,Kieta,PG,2022-05-12 01:43:51,-6.2167,155.6333,85.51,61,42,5.53
327,Lata,PT,2022-05-12 01:43:52,40.1629,-8.3327,55.27,74,100,2.62
328,Rio Grande,BR,2022-05-12 01:43:52,-32.035,-52.0986,58.41,80,56,12.88
329,Waingapu,ID,2022-05-12 01:43:53,-9.6567,120.2641,82.63,61,54,4.63
330,Kirakira,SB,2022-05-12 01:43:54,-10.4544,161.9205,83.97,74,99,3.42
331,Broken Hill,AU,2022-05-12 01:43:55,-31.95,141.4333,60.49,83,98,8.25
332,Mar Del Plata,AR,2022-05-12 01:42:25,-38.0023,-57.5575,53.87,76,20,5.99
333,Kosa,RU,2022-05-12 01:43:56,59.9445,54.9977,41.92,84,95,9.73
334,Lamovita,BA,2022-05-12 01:43:57,44.9256,16.9072,54.32,80,17,4.41
335,Berlevag,NO,2022-05-12 01:43:58,70.8578,29.0864,39.15,93,100,9.22
336,Newport,GB,2022-05-12 01:41:38,51.5877,-2.9984,52.34,91,5,5.44
337,Kiama,AU,2022-05-12 01:43:59,-34.6833,150.8667,66.38,93,100,5.01
338,Vila Franca Do Campo,PT,2022-05-12 01:44:00,37.7167,-25.4333,59.41,75,48,9.42
339,Kununurra,AU,2022-05-12 01:44:01,-15.7667,128.7333,85.98,32,68,12.66
340,Talnakh,RU,2022-05-12 01:44:02,69.4865,88.3972,33.21,99,100,5.57
341,Leopold,AU,2022-05-12 01:44:03,-38.1833,144.4667,65.21,85,100,3.44
342,Mantua,IT,2022-05-12 01:44:04,45.1667,10.7833,63.99,74,76,3.0
343,Laiyang,CN,2022-05-12 01:44:04,36.9758,120.7136,69.46,31,28,10.45
344,Qena,EG,2022-05-12 01:44:05,26.1615,32.7183,77.49,23,0,8.01
345,Kushiro,JP,2022-05-12 01:44:06,42.975,144.3747,50.95,100,75,6.91
346,Dunedin,NZ,2022-05-12 01:44:07,-45.8742,170.5036,59.25,56,67,3.06
347,Ariquemes,BR,2022-05-12 01:44:08,-9.9133,-63.0408,71.65,97,36,2.91
348,Payson,US,2022-05-12 01:44:09,40.0444,-111.7321,62.08,32,75,23.02
349,Finspang,SE,2022-05-12 01:44:10,58.7058,15.7674,48.72,83,100,11.74
350,Comodoro Rivadavia,AR,2022-05-12 01:44:10,-45.8667,-67.5,57.06,47,0,11.5
351,Ojinaga,MX,2022-05-12 01:44:11,29.5667,-104.4167,99.55,23,0,11.5
352,Phonhong,LA,2022-05-12 01:44:12,18.5007,102.4166,77.09,92,99,1.59
353,Bambous Virieux,MU,2022-05-12 01:44:13,-20.3428,57.7575,73.65,88,75,3.44
354,Krasnozerskoye,RU,2022-05-12 01:44:13,53.9828,79.2374,58.17,33,64,3.91
355,Tromso,NO,2022-05-12 01:44:14,69.6496,18.957,37.42,93,75,11.5
356,Aksarka,RU,2022-05-12 01:44:15,66.5606,67.7975,33.55,100,100,3.36
357,Qasigiannguit,GL,2022-05-12 01:44:16,68.8193,-51.1922,26.85,83,16,6.96
358,Makaha,US,2022-05-12 01:44:16,21.4694,-158.2175,83.53,47,40,16.11
359,Gainesville,US,2022-05-12 01:44:17,29.6516,-82.3248,71.92,65,0,5.75
360,Kawalu,ID,2022-05-12 01:44:18,-7.3817,108.2082,81.59,79,100,1.23
361,Nakhon Thai,TH,2022-05-12 01:45:19,17.1006,100.8374,82.87,80,100,3.11
362,Luan,CH,2022-05-12 01:45:20,46.3592,6.9759,55.36,78,36,1.99
363,Saint-Pierre,RE,2022-05-12 01:45:20,-21.3393,55.4781,71.91,88,100,5.75
364,Mogadishu,SO,2022-05-12 01:45:21,2.0371,45.3438,81.19,84,12,15.73
365,Drumheller,CA,2022-05-12 01:45:22,51.4617,-112.7101,60.13,38,81,5.75
366,Notodden,NO,2022-05-12 01:45:23,59.5594,9.2585,44.51,82,34,1.01
367,Saint-Augustin,CA,2022-05-12 01:45:23,51.226,-58.6502,45.84,61,100,17.63
368,Nuuk,GL,2022-05-12 01:45:24,64.1835,-51.7216,34.41,93,100,15.01
369,Ixtapa,MX,2022-05-12 01:45:26,20.7,-105.2,79.23,80,1,1.99
370,Hovd,MN,2022-05-12 01:45:27,48.0056,91.6419,41.65,25,59,5.26
371,Vogan,TG,2022-05-12 01:45:27,6.3333,1.5333,82.22,83,82,7.4
372,Xichang,CN,2022-05-12 01:45:28,27.8964,102.2634,66.29,72,99,2.15
373,Orahovac,XK,2022-05-12 01:45:29,42.3994,20.6547,49.86,79,24,1.45
374,Quatre Cocos,MU,2022-05-12 01:45:30,-20.2078,57.7625,73.51,79,60,4.54
375,Leopoldshohe,DE,2022-05-12 01:45:31,52.0125,8.6983,58.28,93,100,15.97
376,Vorotynets,RU,2022-05-12 01:45:31,56.0603,45.8633,36.16,91,91,4.83
377,Reporoa,NZ,2022-05-12 01:45:32,-38.4333,176.35,62.19,36,0,4.18
378,Souillac,MU,2022-05-12 01:45:34,-20.5167,57.5167,73.78,88,75,3.44
379,Ostrov,RU,2022-05-12 01:45:35,57.3439,28.3537,47.93,93,100,6.78
380,Salalah,OM,2022-05-12 01:45:35,17.0151,54.0924,80.69,89,0,2.3
381,Zabaykalsk,RU,2022-05-12 01:45:36,49.6333,117.3167,39.02,37,100,12.97
382,Vilnius,LT,2022-05-12 01:45:37,54.6892,25.2798,56.62,93,40,6.91
383,Axim,GH,2022-05-12 01:45:38,4.8699,-2.2405,79.72,84,100,4.9
384,Lasa,IT,2022-05-12 01:45:39,46.6166,10.7002,53.37,88,61,2.51
385,Akyab,MM,2022-05-12 01:45:39,20.15,92.9,78.03,86,100,4.0
386,Leh,IN,2022-05-12 01:45:40,34.1667,77.5833,47.93,55,1,5.21
387,Port Lincoln,AU,2022-05-12 01:45:41,-34.7333,135.8667,63.59,66,4,3.74
388,Alofi,NU,2022-05-12 01:45:42,-19.0595,-169.9187,80.49,83,75,8.05
389,Gidam,IN,2022-05-12 01:45:43,18.9833,81.4,83.1,66,83,5.84
390,Clovis,US,2022-05-12 01:45:44,36.8252,-119.7029,69.69,27,20,18.41
391,Great Bend,US,2022-05-12 01:45:46,38.3645,-98.7648,86.13,56,0,21.85
392,Sambava,MG,2022-05-12 01:45:46,-14.2667,50.1667,73.65,89,13,5.46
393,Maragogi,BR,2022-05-12 01:45:47,-9.0122,-35.2225,75.79,86,9,4.16
394,Luderitz,NA,2022-05-12 01:45:48,-26.6481,15.1594,55.47,71,0,10.38
395,Sechura,PE,2022-05-12 01:45:49,-5.5569,-80.8222,67.6,75,40,13.65
396,Meadow Lake,US,2022-05-12 01:43:14,34.8014,-106.5436,83.64,14,63,14.65
397,Naze,JP,2022-05-12 01:45:50,28.3667,129.4833,72.52,85,100,11.99
398,Great Yarmouth,GB,2022-05-12 01:45:51,52.6083,1.7305,46.08,88,1,10.47
399,Buraydah,SA,2022-05-12 01:45:51,26.326,43.975,75.65,16,0,8.81
400,Cap Malheureux,MU,2022-05-12 01:45:52,-19.9842,57.6142,73.47,88,16,5.99
401,Skelleftea,SE,2022-05-12 01:45:53,64.7507,20.9528,37.76,100,45,0.0
402,Ganzhou,CN,2022-05-12 01:45:54,28.8184,115.4327,68.32,88,100,5.41
403,Nanakuli,US,2022-05-12 01:46:55,21.3906,-158.1547,83.57,47,40,16.11
404,Greensburg,US,2022-05-12 01:46:55,40.3015,-79.5389,68.11,39,0,5.75
405,Aleksinac,RS,2022-05-12 01:46:56,43.5417,21.7078,52.09,80,56,4.12
406,Verkhnevilyuysk,RU,2022-05-12 01:46:57,63.4453,120.3167,41.77,95,99,5.64
407,Inta,RU,2022-05-12 01:46:58,66.0317,60.1659,45.88,71,6,2.66
408,Lalsk,RU,2022-05-12 01:47:00,60.7415,47.5862,47.73,99,100,3.13
409,Gloucester,GB,2022-05-12 01:47:00,51.8657,-2.2431,51.73,85,2,5.84
410,Varca,IN,2022-05-12 01:47:01,15.2167,73.9167,80.35,77,100,7.85
411,Krylovskaya,RU,2022-05-12 01:47:03,46.3194,39.9711,43.61,86,30,8.66
412,Ambilobe,MG,2022-05-12 01:47:04,-13.2,49.05,70.77,96,10,3.2
413,Anjiang,CN,2022-05-12 01:47:04,27.3194,110.1031,63.03,97,100,2.48
414,Provideniya,RU,2022-05-12 01:47:05,64.3833,-173.3,44.71,65,40,13.42
415,Hun,LY,2022-05-12 01:47:06,29.1268,15.9477,61.02,67,1,7.63
416,Chillicothe,US,2022-05-12 01:43:17,39.3331,-82.9824,67.98,77,0,0.0
417,Okhotsk,RU,2022-05-12 01:47:07,59.3833,143.3,35.76,83,100,3.83
418,Itapipoca,BR,2022-05-12 01:47:08,-3.4944,-39.5786,72.84,96,93,1.77
419,Port Macquarie,AU,2022-05-12 01:45:26,-31.4333,152.9167,70.9,88,100,14.97
420,Calumpang,PH,2022-05-12 01:47:09,14.6228,121.0897,92.08,58,20,8.05
421,Pemba,MZ,2022-05-12 01:47:10,-12.974,40.5178,72.3,94,20,9.22
422,Cabedelo,BR,2022-05-12 01:47:12,-6.9811,-34.8339,77.67,82,95,6.73
423,Batagay-Alyta,RU,2022-05-12 01:47:12,67.8006,130.4114,34.3,99,65,2.84
424,Yeppoon,AU,2022-05-12 01:47:13,-23.1333,150.7333,78.58,86,100,10.58
425,Northam,GB,2022-05-12 01:47:14,51.0333,-4.2167,52.25,94,2,8.55
426,Marrakesh,MA,2022-05-12 01:47:15,31.6315,-8.0083,77.07,27,40,14.97
427,Nabire,ID,2022-05-12 01:47:16,-3.3667,135.4833,85.39,66,86,3.91
428,Horsham,GB,2022-05-12 01:47:16,51.064,-0.3272,50.25,92,0,4.61
429,Umm Kaddadah,SD,2022-05-12 01:47:17,13.6017,26.6876,81.19,12,6,12.15
430,Corsicana,US,2022-05-12 01:43:30,32.0954,-96.4689,81.77,74,35,1.01
431,Isangel,VU,2022-05-12 01:47:19,-19.55,169.2667,80.71,69,75,9.22
432,Samarai,PG,2022-05-12 01:47:20,-10.6167,150.6667,85.8,73,100,9.8
433,Izumo,JP,2022-05-12 01:47:20,35.3667,132.7667,73.35,83,75,8.05
434,Bairiki,KI,2022-05-12 01:47:21,1.3292,172.9752,86.0,70,75,8.05
435,Marsa Matruh,EG,2022-05-12 01:47:22,31.3525,27.2453,62.8,88,0,5.75
436,Daura,NG,2022-05-12 01:47:23,11.5538,11.4085,85.26,50,100,15.28
437,Wanning,CN,2022-05-12 01:47:24,18.8003,110.3967,85.05,76,41,14.85
438,Hjelset,NO,2022-05-12 01:47:25,62.7833,7.4833,46.18,81,100,12.66
439,Te Anau,NZ,2022-05-12 01:47:26,-45.4167,167.7167,54.25,65,99,1.16
440,Dudinka,RU,2022-05-12 01:47:26,69.4058,86.1778,33.62,97,100,8.59
441,Pali,IN,2022-05-12 01:47:27,25.7667,73.3333,91.22,24,0,4.81
442,Yanam,IN,2022-05-12 01:47:28,16.7333,82.2167,82.47,82,100,6.08
443,Inhambane,MZ,2022-05-12 01:47:29,-23.865,35.3833,69.39,80,45,3.38
444,Lilongwe,MW,2022-05-12 01:47:29,-13.9669,33.7873,60.75,79,2,1.3
445,Ibra,OM,2022-05-12 01:47:30,22.6906,58.5334,80.04,23,94,1.5
446,Evensk,RU,2022-05-12 01:47:31,61.95,159.2333,34.61,95,99,2.51
447,Tual,ID,2022-05-12 01:47:32,-5.6667,132.75,83.62,77,100,9.17
448,Arawa,PG,2022-05-12 01:47:33,-6.2132,155.5367,87.73,54,59,5.35
449,Manduria,IT,2022-05-12 01:47:34,40.4018,17.6335,62.31,56,47,5.12
450,Shitkino,RU,2022-05-12 01:48:35,56.3703,98.3543,56.59,34,9,2.37
451,Saint-Joseph,RE,2022-05-12 01:48:36,-21.3667,55.6167,70.18,83,74,7.0
452,Merrill,US,2022-05-12 01:48:37,45.1805,-89.6835,71.37,88,0,4.61
453,Oshikango,NA,2022-05-12 01:48:37,-17.4,15.8833,58.21,42,0,6.2
454,Jiangyou,CN,2022-05-12 01:48:38,31.7667,104.7167,72.12,68,88,2.77
455,Doctor Arroyo,MX,2022-05-12 01:48:39,23.6667,-100.1833,71.98,46,41,5.08
456,Spolaita,GR,2022-05-12 01:48:40,38.6966,21.3464,56.89,68,2,2.91
457,Fuzhou,CN,2022-05-12 01:48:40,26.0614,119.3061,66.09,97,100,2.04
458,Santa Isabel Do Rio Negro,BR,2022-05-12 01:48:41,-0.4139,-65.0192,73.56,96,97,2.57
459,Alice Springs,AU,2022-05-12 01:47:30,-23.7,133.8833,69.22,32,89,10.36
460,Abaza,RU,2022-05-12 01:48:42,52.655,90.0928,52.61,30,0,2.59
461,Tres Lagoas,BR,2022-05-12 01:48:43,-20.7511,-51.6783,69.06,84,83,5.55
462,Oyama,JP,2022-05-12 01:48:44,36.3,139.8,72.59,53,100,6.17
463,Kruisfontein,ZA,2022-05-12 01:48:45,-34.0033,24.7314,51.17,88,0,4.45
464,Tuy Hoa,VN,2022-05-12 01:48:45,13.0833,109.3,86.79,67,19,5.01
465,Korcula,HR,2022-05-12 01:48:46,42.9622,17.1369,64.83,68,58,3.0
466,Karratha,AU,2022-05-12 01:48:47,-20.7377,116.8463,81.5,34,31,9.82
467,Acapulco,MX,2022-05-12 01:44:51,16.8634,-99.8901,82.71,69,50,1.79
468,Clyde River,CA,2022-05-12 01:48:48,70.4692,-68.5914,17.83,86,20,20.71
469,Nipawin,CA,2022-05-12 01:48:49,53.3668,-104.0009,64.44,25,0,9.22
470,Royan,FR,2022-05-12 01:46:36,45.6285,-1.0281,60.85,93,79,6.91
471,Beverley,GB,2022-05-12 01:48:50,53.8459,-0.4233,49.91,57,0,5.75
472,Patitirion,GR,2022-05-12 01:48:51,39.15,23.8667,63.37,58,8,4.94
473,Tulum,MX,2022-05-12 01:48:53,20.2167,-87.4667,74.32,92,63,6.82
474,Sept-Iles,CA,2022-05-12 01:45:52,50.2001,-66.3821,45.05,84,20,1.99
475,Ternate,ID,2022-05-12 01:48:55,0.8,127.4,84.63,74,96,3.96
476,Sao Filipe,CV,2022-05-12 01:48:56,14.8961,-24.4956,72.63,80,6,10.47
477,Juazeiro,BR,2022-05-12 01:48:57,-9.4117,-40.4986,77.18,69,0,4.61
478,Sakakah,SA,2022-05-12 01:48:57,29.9697,40.2064,71.17,22,0,6.98
479,George Town,MY,2022-05-12 01:45:04,5.4112,100.3354,87.73,87,20,5.99
480,Sinop,TR,2022-05-12 01:48:58,41.7711,34.8709,44.62,60,40,4.54
481,Pokosnoye,RU,2022-05-12 01:48:59,55.5258,101.0536,54.55,36,6,3.6
482,Bijie,CN,2022-05-12 01:49:00,27.3125,105.2942,58.95,86,99,3.31
483,Tarauaca,BR,2022-05-12 01:49:01,-8.1614,-70.7656,73.11,98,67,1.28
484,Nelson Bay,AU,2022-05-12 01:49:02,-32.7167,152.15,71.01,88,100,4.0
485,Finnsnes,NO,2022-05-12 01:49:03,69.2296,17.9811,36.75,99,100,4.83
486,Winsum,NL,2022-05-12 01:49:04,53.33,6.5208,51.78,86,1,10.65
487,Opuwo,NA,2022-05-12 01:49:05,-18.0607,13.84,59.97,31,0,4.97
488,Tucuman,AR,2022-05-12 01:49:06,-26.8241,-65.2226,64.4,88,75,2.3
489,Kampene,CD,2022-05-12 01:49:07,-3.6,26.6667,67.01,99,100,1.48
490,San Carlos De Bariloche,AR,2022-05-12 01:48:59,-41.1456,-71.3082,44.49,95,100,3.98
491,Mastic Beach,US,2022-05-12 01:49:08,40.7668,-72.8521,63.77,84,100,4.61
492,Astoria,US,2022-05-12 01:49:09,46.1879,-123.8313,51.71,86,100,9.22
493,Kattivakkam,IN,2022-05-12 01:49:09,13.2167,80.3167,84.29,74,100,9.84
494,North Platte,US,2022-05-12 01:48:13,41.1239,-100.7654,82.29,51,0,10.36
495,Waipawa,NZ,2022-05-12 01:50:11,-41.4122,175.5153,52.32,64,1,4.16
496,Baiyin,CN,2022-05-12 01:50:12,36.5583,104.2081,61.32,50,2,4.83
497,Sardulgarh,IN,2022-05-12 01:50:13,29.7,75.25,93.76,28,0,10.16
498,Xingcheng,CN,2022-05-12 01:50:13,40.6167,120.7167,58.05,30,100,5.95
499,Pangody,RU,2022-05-12 01:50:14,65.85,74.4859,35.33,100,100,6.15
500,San Rafael Del Sur,NI,2022-05-12 01:50:15,11.8485,-86.4384,88.77,72,100,2.37
501,Sagua La Grande,CU,2022-05-12 01:50:16,22.8067,-80.0756,73.8,74,0,6.91
502,Leninsk,RU,2022-05-12 01:50:18,48.7119,45.1994,50.72,79,100,17.49
503,Lompoc,US,2022-05-12 01:50:19,34.6391,-120.4579,62.74,64,0,23.02
504,Abu Samrah,SY,2022-05-12 01:50:20,35.3029,37.1841,57.38,69,0,8.01
505,Safranbolu,TR,2022-05-12 01:50:21,41.2508,32.6942,42.82,66,60,1.45
506,Asau,RO,2022-05-12 01:50:22,46.4333,26.4,54.95,79,83,6.08
507,Akureyri,IS,2022-05-12 01:50:23,65.6835,-18.0878,35.53,75,100,4.61
508,Taree,AU,2022-05-12 01:50:24,-31.9,152.4667,67.1,100,75,6.91
509,Krasnyy Chikoy,RU,2022-05-12 01:50:25,50.3643,108.7512,46.22,36,40,13.06
510,Pont-Sainte-Maxence,FR,2022-05-12 01:50:26,49.3017,2.6047,59.14,97,54,5.75
511,Mezhgorye,UA,2022-05-12 01:50:27,44.9667,34.4167,45.37,61,38,4.92
512,Mount Gambier,AU,2022-05-12 01:50:28,-37.8333,140.7667,60.21,85,95,4.23
513,Mwinilunga,ZM,2022-05-12 01:50:29,-11.7358,24.4293,59.07,70,42,3.67
514,Wukari,NG,2022-05-12 01:50:29,7.85,9.7833,76.69,84,100,6.73
515,Brookings,US,2022-05-12 01:47:29,44.3114,-96.7984,63.1,100,0,6.91
516,Preobrazheniye,RU,2022-05-12 01:50:31,42.9019,133.9064,56.59,56,87,6.42
517,Mbaiki,CF,2022-05-12 01:50:33,3.8678,17.9892,69.44,93,100,1.5
518,Eydhafushi,MV,2022-05-12 01:50:34,5.1033,73.0708,83.16,78,75,16.4
519,Kalangala,UG,2022-05-12 01:50:35,-0.3089,32.225,70.95,74,99,8.32
520,Parrita,CR,2022-05-12 01:50:36,9.5201,-84.3225,79.81,84,14,4.76
521,Awjilah,LY,2022-05-12 01:50:36,29.1081,21.2869,70.92,54,100,4.85
522,Methoni,GR,2022-05-12 01:50:37,36.8197,21.7049,61.21,69,0,4.18
523,Sungaipenuh,ID,2022-05-12 01:50:38,-2.0833,101.3833,73.08,76,99,4.9
524,Innisfail,AU,2022-05-12 01:50:39,-17.5333,146.0333,79.83,78,63,7.99
525,Miri,MY,2022-05-12 01:50:39,4.4148,114.0089,80.74,89,40,4.61
526,Anchorage,US,2022-05-12 01:50:37,61.2181,-149.9003,52.68,38,40,16.11
527,Tambun,ID,2022-05-12 01:50:41,-6.2641,107.0712,90.03,71,100,2.17
528,San Quintin,MX,2022-05-12 01:50:42,30.4833,-115.95,59.52,61,100,24.36
529,Tezu,IN,2022-05-12 01:50:43,27.9167,96.1667,73.83,91,99,0.58
530,Havre-Saint-Pierre,CA,2022-05-12 01:50:44,50.2334,-63.5986,43.16,75,0,8.05
531,Tarakan,ID,2022-05-12 01:50:45,3.3,117.6333,76.5,94,100,1.14
532,Lukovetskiy,RU,2022-05-12 01:50:45,64.2956,41.9211,44.55,80,100,3.94
533,Aasiaat,GL,2022-05-12 01:50:46,68.7098,-52.8699,18.25,86,40,9.66
534,Hammerfest,NO,2022-05-12 01:50:47,70.6634,23.6821,34.25,100,100,9.22
535,Tuzha,RU,2022-05-12 01:50:48,57.6062,47.936,37.33,88,1,6.71
536,Tacna,PE,2022-05-12 01:50:49,-18.0056,-70.2483,59.7,83,0,1.88
537,Adre,TD,2022-05-12 01:50:49,13.4667,22.2,82.29,14,100,7.2
538,Banjar,ID,2022-05-12 01:50:50,-8.19,114.9675,85.95,73,100,3.29
539,Acajutla,SV,2022-05-12 01:50:51,13.5928,-89.8275,82.87,70,100,4.07
540,Araguacu,BR,2022-05-12 01:51:52,-12.9306,-49.8264,72.5,50,86,1.7
541,Benjamin Constant,BR,2022-05-12 01:51:52,-4.3831,-70.0311,78.93,99,93,1.88
542,Bodden Town,KY,2022-05-12 01:51:53,19.2833,-81.25,80.6,67,20,6.91
543,Waddan,LY,2022-05-12 01:51:54,29.1614,16.139,60.78,68,1,6.02
544,La Romana,DO,2022-05-12 01:51:55,18.4273,-68.9728,77.36,94,75,0.0
545,Verkhniy Baskunchak,RU,2022-05-12 01:51:55,48.2256,46.7217,49.82,84,100,19.04
546,Colac,AU,2022-05-12 01:51:56,-38.3333,143.5833,64.17,79,100,4.9
547,Altea,ES,2022-05-12 01:51:57,38.5989,-0.0514,63.21,70,62,3.0
548,Hambantota,LK,2022-05-12 01:51:58,6.1241,81.1185,79.14,100,20,8.05
549,Batemans Bay,AU,2022-05-12 01:51:58,-35.7167,150.1833,62.1,98,100,1.28
550,Selizharovo,RU,2022-05-12 01:51:59,56.8519,33.4487,47.88,89,100,5.77
551,Churapcha,RU,2022-05-12 01:52:00,62.0025,132.4325,44.04,52,13,1.9
552,Palu,ID,2022-05-12 01:52:00,-0.8917,119.8707,88.97,60,99,1.25
553,Araouane,ML,2022-05-12 01:52:01,18.9048,-3.5265,84.83,7,0,8.86
554,Canberra,AU,2022-05-12 01:50:06,-35.2835,149.1281,58.55,94,100,5.75
555,Doha,QA,2022-05-12 01:51:28,25.2867,51.5333,85.98,28,0,20.71
556,Bonga,ET,2022-05-12 01:52:03,7.2833,36.2333,57.61,97,50,1.9
557,Saint Anthony,US,2022-05-12 01:52:04,45.0205,-93.218,75.97,85,100,40.29
558,Travesia,HN,2022-05-12 01:52:05,15.8667,-87.9,80.89,80,0,7.99
559,Mikun,RU,2022-05-12 01:52:06,62.3547,50.0771,47.59,95,100,3.58
560,Mandalgovi,MN,2022-05-12 01:52:07,45.7625,106.2708,35.65,24,0,22.41
561,Kirovo-Chepetsk,RU,2022-05-12 01:52:08,58.5539,50.0399,38.8,83,0,7.45
562,Neryungri,RU,2022-05-12 01:52:09,56.6709,124.6491,31.12,93,100,9.6
563,Canon City,US,2022-05-12 01:52:10,38.441,-105.2424,86.16,6,0,17.27
564,Port Hardy,CA,2022-05-12 01:52:11,50.6996,-127.4199,48.38,71,75,20.71
